message,label
Oh it is a loss for sure!,2.0
what a joke,2.0
not a joke at all,2.0
sad,2.0
several shots in wobelling allieds..,2.0
wtf,2.0
never happened before in this tier,0.0
to many campers,1.0
guess luchs is afk,2.0
WTF base campers,1.0
so shut up,2.0
useless light,2.0
wtf,2.0
the mos monger i see,2.0
lost,2.0
9 лвл дно,0.0
alot of these random players have no manners,2.0
should have let him drown,2.0
ffs,2.0
I can not fight 6 tanks,0.0
Your ducking alot there fong,2.0
brag them to your friends lol.,0.0
explains your stats,0.0
"do you realize i am alove and still helping the team, while you are distracting us",0.0
dump top tier,2.0
learn to drive,2.0
wtf,2.0
"lorraine, u have HP, do something dude",2.0
dont rely on it because it was afk for most battle,0.0
lorraine bot,1.0
im not your schild shptk,2.0
arty ??=,0.0
fuck,2.0
wt has small gun,2.0
progetto isnt new td. doesnt matter how hard u try,2.0
wtf LMAO,2.0
nice 6th defeat on row,0.0
and my gun hits nothing...,0.0
why 3 out of 4 top tanks are tomatos in wn8,2.0
omg this guy has 22k battles with 407 wn,0.0
не лбз,0.0
mts stop being wussies,1.0
lost too many like this,2.0
NO CAP,2.0
BO CAP GO NOW,2.0
sentry mode,0.0
COTO HRAJE ZA IDIOTY ????,1.0
this sucks so,2.0
scared to take a hit when has 1000hp,2.0
tie is wors,2.0
wtf,2.0
100% defeat,0.0
wtf?,2.0
just go lern klingon fst,2.0
jebane arty spam we mnie,2.0
bad arty player,2.0
1 round left omg,0.0
how are we geting flanked,2.0
fuck,2.0
4 bot td,1.0
wtf,2.0
fuck off,2.0
p 43 OH ni camping very well,2.0
one must cap to pressure them,0.0
Oh ni no balls,2.0
тащи,2.0
world of scams,2.0
"it‘s not a RNG, it‘s a scam",2.0
100% lose,2.0
So may missing...,0.0
Insane,0.0
Klasse red line team,2.0
статист...три отметки,2.0
cap ffs,2.0
wtf,2.0
ffs,2.0
wtf leo,2.0
progetto was behind the mountain why u peak ?,2.0
go one there.wtf,2.0
T57 go cap,2.0
omg,0.0
but its dogshit,2.0
mongols,3.0
go help elc,0.0
loss,2.0
wtf u waiting on,2.0
иди накуй,0.0
і татко по сраці дастьб,2.0
Shptk - 8 baniv,0.0
здох блять потому что с горы скатился,2.0
тяжко было прикрыть мусорм,2.0
iron?,0.0
sorry i thought it was elsewhere,0.0
ffs t37,2.0
fuck off,2.0
mad,0.0
"GG Vz55, give me a favor and hang yourself!",1.0
тут сука все долбаёбы,1.0
fuck,2.0
wtf,2.0
"nah, AT15",2.0
what a bs...,2.0
ok Im fcked,2.0
funny dogshit,1.0
shit,2.0
absolute shit,2.0
why dont spot?,2.0
spic maybe spot????,2.0
we cant see anything if u stay there ebr,0.0
cuz of the plants the camo is op high..,2.0
yes ofc ricoched on a fk light,2.0
this is why i told u go scout further!,2.0
if we saw them earlier we could do much more dmg on them!,2.0
always cursed with idiots,1.0
LooooL :-P,0.0
HOLY CRAP,2.0
wtf,2.0
cap,2.0
haha,0.0
"always someone else, is it not?",0.0
lose,2.0
3 hill..,0.0
fuck off,2.0
Tragic,0.0
"aw, I thought I was safe from tds",0.0
"Yeah, I knew it was coming.. while you all dug in to be targets",0.0
prog MOVE,2.0
chit,2.0
***,2.0
máš nějakej problem šašku?,2.0
hes playing for draw really?,2.0
wot angers me up so badly,0.0
it angers me down,0.0
angers me all around,0.0
"*** (Centurion 7/1), не мешай стрелять! Уйди с линии огня по противнику!",0.0
no...all sucking,2.0
FFS,2.0
thank god theyre more dumb than us,2.0
8k still loss XD,2.0
"just come here and spot, senlac",0.0
i made 3k spot and then i got two hots because some one got opend behind me,0.0
B-C 155 58 hit me,0.0
move kv!!!,0.0
"full life top tier heavy behind everyone and sniping, what else?",0.0
"clvamieu (50TP), you are blocking my target!",0.0
"clvamieu (50TP), you are blocking my target!",0.0
Lol lose,2.0
what is wrong,0.0
with the teams today,0.0
wtf,2.0
strv,2.0
messed up,2.0
did i mention i‘m not that great most of the time?,0.0
FUCK,2.0
FFS,2.0
and youre still losing,2.0
too bad our meds don‘t understand how to flank,2.0
theirs did,0.0
we are dumb,2.0
team noob,1.0
noob spammer,1.0
we a fail type 5 toon,2.0
why LT not run?,0.0
lagging so hard rn wtf,2.0
omgg,0.0
ebr u forgot ur camo,0.0
we lose,2.0
700 damage from arta,0.0
brutal,0.0
how about watching the minimap 260,0.0
damn scout‘s,2.0
waiting for death,2.0
one of the best map‘s 4 u guy‘s and u do nothing,2.0
i hate bad light drivers,2.0
ffs,2.0
easy dead too much X,2.0
wtf pantera?,2.0
lemmings again,0.0
wrong.,0.0
team?,0.0
loose after loose,2.0
so frusatrating,2.0
"gamerFX (Vz. 55), you are blocking my target!",0.0
fuck lags,2.0
ffs,2.0
ffs this game bro,2.0
3 min,0.0
u threw,2.0
u let me ammo rack u through the track,2.0
"this team is a joke, i spotted most of their team",2.0
bots meds,1.0
i i give hill we loose,2.0
time,0.0
i have 3 rounds left sht,2.0
your should have covered me,2.0
2 artas imbecils,2.0
useless BZ,1.0
lemmingtrain bz,2.0
we lose,2.0
"14TP, can‘t you heal any crew?",2.0
alpine tiger,0.0
WTF.. ELC,2.0
pretty sure our TDs are asleep or bots,1.0
we cant shoot thru rock dumass,1.0
"as much as Ive spotted if you dont have shots, you should have moved",2.0
campers,1.0
what a team,0.0
e75 wake up,0.0
u are not a td,2.0
"remember when i said ""lemming train"" and ""Loss""? ummm... yeah... i mightve been wrong :D",2.0
idiots,1.0
kid players go lego,1.0
stop being toxic.,0.0
go cry,2.0
go cry,2.0
especially YOU,2.0
go cry,2.0
go cry,2.0
total shit,1.0
YOU ARE FULL,1.0
Отето ты роздаешь,2.0
omg learn aim,0.0
what a noob team,1.0
def,0.0
bots,1.0
48k btl and he donw know how to use HT,2.0
t32 wait for taht idiot at line A,1.0
damn those snipers,2.0
cant hit bus on wheels,0.0
löwe : 2 k matches and drive this tank,2.0
IS = BED and sleep,2.0
protecting base bcos you cant?,2.0
immense knowledger you have there sir.,2.0
maybe i know it better,0.0
you only shotm the ones who were low,2.0
instead of helping your team,2.0
dumb af.,2.0
waste of time,2.0
and you are wasting everyones time now too.,2.0
i do it on purpose,0.0
get a life I guess?,0.0
i was toptier on front i got only 1 tlowtier td support,0.0
its not my fault you lose,2.0
no xD,0.0
total looser team,2.0
zero spotting,2.0
best camo in game and camps,2.0
bounced off the side of a Skorp???,0.0
unluck,0.0
move today,0.0
move,0.0
me against all,0.0
like wtf TDs,2.0
thx...for showing again and again that attacking is wrong,2.0
bot,1.0
just why... why tier 10,0.0
gold round on lower plate... nothing...,0.0
well fck,2.0
ffs,2.0
i am disgusted team...,2.0
6k dmg no win,2.0
not fair,0.0
unbelievable you wouldnt protect the ones who saved you,0.0
you lost a easy battle to,2.0
didnt protect your power,0.0
yep this tank is just the worst most of the time,0.0
what your problem?,0.0
drunk,2.0
tort you have full hp and just camp,2.0
bugs brain team,1.0
and heavies camp???,2.0
"3k damage, 1,5k assist and we still loose",2.0
flank and dont go face to face that one,0.0
fuck,2.0
amx m4 - wtf!!!,1.0
amx some help?,0.0
now he moves when it is save!,0.0
T26E5 full bot,1.0
its a bot,1.0
WHY WHY WHY,0.0
what are you even doing?,2.0
STB-I if you just stand there for 1 more minute while doing nothing I will push you out,2.0
really?,0.0
this game lose,2.0
wtf progretto,2.0
of course he can hit me wrtf ever,2.0
that was dumb,2.0
fv afk,2.0
damn thing is invisble,2.0
damn gg,2.0
ARTY SHOOT THE CONCEPT B1!!!,0.0
good job our ebr for dying in 30 seconds,2.0
"A team of turds, you people deserve to lose",2.0
i have 0 dmg,2.0
losers,2.0
or we lost,2.0
rng want us to lose],2.0
we have no chance with rng,2.0
wtf fuitur,2.0
they have arties ... we have nothng...,2.0
no pen festival ... grr,0.0
stupid light,2.0
wtf!?!?!,2.0
STRV has forcefield on,2.0
med???,0.0
wtf,2.0
slow,0.0
noob team now,1.0
noob team,1.0
dont hide arm. go direktly on hem,0.0
???,0.0
wtf kanjpz,2.0
lostt,2.0
W T F,2.0
med???,0.0
wtf,2.0
don‘t push me,0.0
emil wtf,2.0
ffs,2.0
damnit,2.0
вперед,0.0
стадо,0.0
progetto wtf?,2.0
td going frontline and hvy camping,2.0
"VonBildstein (E 75), не мешай стрелять!",0.0
wtf,2.0
noice,0.0
if you lose you won‘t win,2.0
why bother loading in ffs,1.0
can you try to spot?,0.0
thanks skoda,0.0
i get hit for 500 for u.,0.0
pudel where are you going?,0.0
meds camping we are going to loose this one because of your inactivity...,2.0
"wow, 3 crashes later I land in an endgame... WTF??",2.0
why,0.0
*** rng,2.0
wtf you doing tiger and,1.0
sure,0.0
wtf ?!,2.0
oh noes,0.0
we‘re doomed,0.0
how can he get away ffs,2.0
bad mve,2.0
lost game,2.0
vk afk,2.0
watch out for traps bi,0.0
every battle one group of tanks dont know how to play,2.0
ffs,2.0
wtf is that ts54,2.0
taht looks goofy asf,2.0
bot team bot game,1.0
bot game for credit card,1.0
ignore those noobs,1.0
bot wz,1.0
"Nemanjir (ShPTK-TVP), you are blocking my target!",0.0
"Nemanjir (ShPTK-TVP), you are blocking my target!",0.0
"D4_Kone[PBSJR] (703 II (122)), you‘re Blocking my Shot, &gt;=O!!!!",0.0
SPOT HALOOOOOOOOO,0.0
happy dying,2.0
lets cap,0.0
world of master common gaming camper light,2.0
3 gm markings camper,1.0
pff teeam,0.0
just wow....... :o what a team :o,0.0
this has nothing to do with this team,0.0
ofc we lose a flank,2.0
9-0 ....no no tteam at all.... the team that plays the NORTH wins the battle most times.... shuld know this,2.0
i dont think u understand how to play this game,2.0
2gm heavy tank and base camp,2.0
fuck,2.0
dont,0.0
0 dmg he,0.0
cant win,2.0
uff,0.0
btw arty is sleeping,2.0
wtf are u doing in base,1.0
*** WG and gummy ammo,2.0
camping,2.0
coward,1.0
3 vs 2 ??,0.0
he didnt help,2.0
its the better one,0.0
2 cap we going lose,2.0
PTA !!,0.0
PTA run back omg,0.0
where is my team,0.0
they are all here,0.0
no help,2.0
wft,2.0
you went alone,0.0
eh :(,0.0
what the fu ck,2.0
you block me,0.0
IS,0.0
DISGUSTS ME,2.0
ты поц,1.0
"WTF WoT, 240 ms ping",2.0
next lose gg bots wp,1.0
not enough of us here ffs,2.0
I hate pussy camping gaming,2.0
such great sc out IS-7,0.0
you just camp lorraine,2.0
thats shows how clueless you are,2.0
no easy td damage without support,2.0
wtf bishop,2.0
Everyone catch up go en mass,0.0
why u so slow omg,0.0
kdfjhpFH,0.0
Heavies with identity issues...,2.0
pis aii rep0rt,0.0
still zero targets...,0.0
10 x10 sux,0.0
yep,0.0
on asia server still 10 x10 1000 players wtf,2.0
t1 heavy is a useless ***,1.0
why camp,2.0
noob,1.0
The E3 is broken,0.0
wtf ammo,1.0
why do the teams look so small,0.0
thats because they a terrible players,2.0
Whole platoon and that 103 holy shit,1.0
dont even notice that you all was dead ffs,2.0
wtf jgpz,1.0
rerport ebr,0.0
lose,2.0
140 wtf,1.0
lose by you,2.0
140 idiot,1.0
to slow,0.0
y you are snipe and me must spot?,0.0
"M10, r u waiting for xmass?",0.0
lost,2.0
dont want to fire gold,0.0
what noobs,1.0
wtf dooing back &gt;?,2.0
wtf doing,2.0
gun wft,2.0
this team,0.0
wtf doing,2.0
gun wft,2.0
gj cs for blocking elc idiot,1.0
"too salty, too salty xDD",2.0
eagle go away u are full hp,1.0
middle empty...,2.0
we lost,2.0
camp more,2.0
well i hope so cant get much worse then this pos,2.0
ffs,2.0
"they carry, afk",2.0
noob,1.0
what a dream team,2.0
top tier bots drive around like its holiday,1.0
too bad for me,0.0
play like a team girls,2.0
Why can‘t WG make up some bullshit tanks so the British lines are fun,2.0
where th f are our heavies???,2.0
and cuz they are dumb we have to lose?,2.0
worhtless,2.0
worthless,2.0
top tier heavy hiding in a bush trying to snipe,0.0
well by the they played hey are obvis. new,0.0
lt dies before I move up,0.0
fuk it ill just go and die,2.0
i see that shit,2.0
b1 let them push aroung,0.0
i hate this thing,0.0
THE MATILDA SHOT AT ME WITH APCR,0.0
eeuhm gf what u doing there,2.0
*** horrible ARL,2.0
blocked the entire way,2.0
camp more losers!,2.0
mit so einem Team geht man auch gerne durch die hölle,2.0
BZ what is you mission???,0.0
idiot scorpion,1.0
scorpion ty debilu jebany,1.0
EBR afk,2.0
Forest why you dont listen,0.0
i am stupid,2.0
"just win please. Don‘t go chasing that jerk, like jerks.",1.0
all meds camping???,1.0
arty,0.0
top ffs,2.0
can you please calm down,0.0
thanks for nothing team...,2.0
wtfff,2.0
this just shit,2.0
PTA die,0.0
wait me die ?,0.0
fucking hell. Why am I lagging so bad.,2.0
shit,2.0
INCEST IS WORKING,2.0
holy shit strv,2.0
one of you go to bushes to create crossfire,0.0
he pushed me in watter,0.0
he lost game now for you,2.0
you are camp and,2.0
now water,0.0
you just lose game,2.0
enjoy 7days ban,2.0
who dont even know what game you playing,2.0
war gaming is shit we must lose,2.0
he intentionally pushed me in down from good position,0.0
how much iq you need?,2.0
"but no, you went up over, got killed by the B-C for nothing",0.0
T95 really...,0.0
lock at that useless T 95 and Tort,1.0
and T95 will think he won us the game,0.0
shure ?? this 2 TD are useless,1.0
This map is useless for anything that isnt a top tier heavy,2.0
how the fuck did I not pen lower plate,2.0
fuck i have a bright yellow camo...,2.0
ya and i am sure you tank and crew is shit,1.0
loser team...two sides to the map,2.0
tOOK 3 TO kILL ME... i TOOK 3 with me tho,2.0
okay we are so fucked,2.0
thx for no help 705,2.0
stop camping red line,2.0
everyone else is on the other side of the map,2.0
"3 lts and no fcking spot, gg",2.0
e25 what are you shoting??,0.0
e25 go for amx!!!,0.0
you doing nothing there!,0.0
finaly on of our scouts has found its W-key,2.0
raported all ebr,0.0
stop fucking around,2.0
and stayed afk,2.0
hes even protected,0.0
wtf,2.0
WTF,2.0
t30 ???,0.0
fuck it,2.0
mts not scouting killed it,2.0
with light like that we r fucked,2.0
u new?,2.0
u stupid?,1.0
will check ur stats after this game np,2.0
mind your buisness,2.0
i do,0.0
amx did you ever had impact this game?,2.0
how is this fun for you,2.0
camper shits,1.0
ns,0.0
cap,2.0
holy fuck,2.0
omg medium move out,0.0
why ???,0.0
top side lost,0.0
and now solo come all of them,0.0
WHY DONT COME 4 tank team,0.0
"You sat in the back and watched your ""help"" die",0.0
congratz the lose again,2.0
and another 5 man 0 dmg here,0.0
manti wtf,2.0
wtf are u doing!??!?!,2.0
15k battles and still trash,2.0
wtf,2.0
im a noob anyways,1.0
damned arties,2.0
tf you block me,0.0
without shooting,0.0
what the fuck,2.0
dont give a fck,2.0
way too fucking many TDs,2.0
fail kids all,2.0
i think u su need go now,0.0
bad team,2.0
damn,2.0
Too many IS.,0.0
arty get setter,0.0
T-150 war ein super plan,0.0
said ... too late,2.0
take 1 from the e 50 and kill him,0.0
richt team vs poor team.. ho will we winn?,2.0
fuckin rly ??,2.0
"fuck this game, just minrolled",2.0
fucking light,2.0
"sorry k2, blocking mission :(",0.0
you pushed me frrom position on the start,0.0
connect your shots,0.0
you couldnt shoot,0.0
"am,azing when shots just hit the ground",0.0
wtf,2.0
wtf is with this fckn hevies,2.0
their arty continually wrecked us in mid.,0.0
u lost my help,0.0
spt 0 damage,0.0
and u both are chatbanned,1.0
wtf are you doing,2.0
I‘ve been bottom tier 5 games in a row,0.0
fucking stealing everything,2.0
why the fuck am i so un fucking lucky,2.0
bot,1.0
mormal,0.0
let me kill bitch arty,2.0
no chance,0.0
vk do something,0.0
kurwaaa,2.0
xd,0.0
wtf,2.0
thank god this is over,0.0
fucking game,2.0
fuckimg,2.0
lost,2.0
the pen is shit,2.0
boring shit,2.0
and too many cowards,1.0
"lights win the game or lose it, we got crap from ours",2.0
total solo player,0.0
i was spotting all game until i was surrounded. no support bnut the bum elc,0.0
bouffons,1.0
for my sins i cant cover shit lol,2.0
now go and kill that tier VI cancer,2.0
spotted,0.0
i fckiing hate this mapo man,2.0
gg arty for not killing strv,2.0
"всегда, когда в тиме хохлопидар, ВСЕГДА сливы",0.0
с нами толшько персики,0.0
унилия))),0.0
где мля стандарт,0.0
Засвет в квадрате H3!!!,0.0
арта не работает,0.0
fuck me,2.0
Auto Loss BoBs,2.0
i tried to go 3 times over you,0.0
thanks for blocking my retreat,2.0
hope ya get artied,2.0
"nice, another OP fucking tank the BZ !? 800+ dmg???",2.0
leFH is annoying piece of garbage HP killer,2.0
lowe you could have taken hit,0.0
how did i not proxy him?,0.0
"just go sleep, its shit sniper camp",2.0
look for another game,0.0
kill 9 4,2.0
he gona get banned 7days for teamkill,2.0
YOU ARE NOT A MEDIUM,0.0
usless 703,1.0
its literally 2 of us vs the entire enemy team while the rest of our heavies sit and do nothing,2.0
youre part of the problem skida,2.0
to understadn when somebody have -1 kill he killed teamplay,2.0
shut up,2.0
oh well. fuck this map,2.0
do not cap,0.0
its useless,1.0
277 bot,1.0
why do you push idiot?,1.0
We are losing,2.0
And you push,0.0
its lost anyways,2.0
you see?,0.0
it was not lost,0.0
siriously Maus ??,0.0
omg look at him,0.0
wtf,2.0
SLOW,0.0
NICE,0.0
wtf,2.0
wtf,2.0
They have 4 tanks FFS,2.0
bc bad spot,2.0
debil pusher,1.0
all time have the best noob spoter in my tea.m,1.0
gg kids,1.0
i will sit back like most of u do and do nothing,2.0
"sorry guys, I should have stayed put",0.0
how the fuck am i supposed to play the game when i get a map i never knew and when i get immediately killed on,2.0
ебр не тупи,2.0
the fucking ebr was back,2.0
dont push IS,0.0
aw shit here we go again,2.0
useless tank,2.0
no gun no armour no speed,0.0
&lt;--always fucken loses,2.0
not good this tank,0.0
useless,1.0
need more trash players at base,1.0
FFS,2.0
what a team,0.0
gg trash,1.0
ffs,2.0
team why ?!,0.0
is 6 bot`! omg,1.0
killyourself scheiss hurensöhne enrstahft killt euhc und eure famillie was ist verkehrt gelaufen bei euhc,4.0
und dann die heavys auf der line 2: schön warten bis der tod zu ihnen kommt...ihr kotzt mich an ihr nobs,4.0
you will die there,4.0
YOU DIE FIRST,4.0
ті сін залу пі тебя в пакет и в котел,4.0
we can kill u,4.0
I see your gonna die ***,4.0
great team,0.0
gg loser shits,1.0
cap?,0.0
gj btw,0.0
"one cap, one guard",0.0
thx gg,0.0
gg,0.0
holy fuick arty,1.0
gg,0.0
focus on PL and CZ guys,0.0
yes yes,0.0
ofc,0.0
help,0.0
gj guys,0.0
some go there and sniep,0.0
snipe,0.0
f,0.0
90 hp,0.0
p44,0.0
nice,0.0
brother in arms :),0.0
nope,0.0
wait...,0.0
gg,0.0
gg,0.0
gg,0.0
like,0.0
wtf,2.0
come idiots,1.0
ffs,2.0
where are some supprot,0.0
gj :),0.0
Fck Usseles Players,1.0
gg,0.0
rower good,0.0
lol,0.0
sorry boys,0.0
amx nice :))))),0.0
gg,0.0
gg,0.0
leoparde noob,1.0
god damn it,0.0
the bourrasque is in the back,0.0
wow,0.0
there are more than these two tanks,0.0
2 on cap,0.0
j8ust you and the bz,0.0
right now,0.0
"they both on cap, just kill bz",0.0
20 sec,0.0
ns,0.0
wow well played,0.0
EZ KOOLO,0.0
GG 10 tds camping base,1.0
this game,0.0
is bs,0.0
t25 go help,0.0
afk,2.0
arty setup to shoot,0.0
cap,0.0
need 1 mmore,0.0
Im Spotted at C4!,0.0
"Du siehst mich, Ich seh Dich! C3!",0.0
Im Spotted at C3!,0.0
Im Spotted at C3!,0.0
Kann mir wer bei C2 zur Hand gehen!,0.0
Im Spotted at C3!,0.0
"Du siehst mich, Ich seh Dich! D2!",0.0
Kann mir wer bei C3 zur Hand gehen!,0.0
Im Spotted at C4!,0.0
"Du siehst mich, Ich seh Dich! D2!",0.0
Im Spotted at C3!,0.0
"Du siehst mich, Ich seh Dich! D2!",0.0
Im Spotted at C3!,0.0
Im Spotted at C3!,0.0
Im Spotted at C4!,0.0
Kann mir wer bei C2 zur Hand gehen!,0.0
Kann mir wer bei C2 zur Hand gehen!,0.0
Im Spotted at C3!,0.0
Im Spotted at C3!,0.0
Kann mir wer bei C2 zur Hand gehen!,0.0
"Du siehst mich, Ich seh Dich! F2!",0.0
Im Spotted at G3!,0.0
"Du siehst mich, Ich seh Dich! G3!",0.0
Im Spotted at H4!,0.0
this map is too sandy...,0.0
LTTB afk?,0.0
you skipped the 90 on the M6?,0.0
you idiot,1.0
sry,0.0
Y IS THAT BAD,1.0
he is in a T29 with a E8 gun,0.0
a sherman gun,0.0
the guns on the kv2's are just outrageous lol,0.0
when it works lol,0.0
true that,0.0
umm...why is our arty so far forward?,0.0
both of them?,0.0
tiny range,0.0
on that arty,0.0
ah,0.0
PEAK BOBA,0.0
PROTECT ME UR A HEAVY,0.0
BOBAT,0.0
UR 95% LOL PEAK AND WATCH THE MAP KID,1.0
what do we have down the 1 and 2 lines?,0.0
funny how fast the arty was able to aim in on me,0.0
G.W. Panther hit me,0.0
bye bye f...g id...ts,2.0
G.W. Panther hit me,0.0
gg,0.0
MOOORE campers bring moore campers,0.0
gg,0.0
that was good 2v1 lol,0.0
T 32 you are funny,0.0
xd,0.0
gg,0.0
u grind or u use WOT premium?,0.0
YES,0.0
yolo char futur,0.0
U,0.0
cool,0.0
LOL,0.0
my engine broke,0.0
you full hp,0.0
i cant make very far,0.0
nice,0.0
],0.0
ty,0.0
gg guys,0.0
gg,0.0
szia,0.0
csao,0.0
I am spotted at F9!,0.0
I am spotted at H3!,0.0
I am spotted at J2!,0.0
I am spotted at G9!,0.0
no dead pls,0.0
start cap,0.0
I am spotted at A5!,0.0
back and spot,0.0
I am spotted at B4!,0.0
I am spotted at B4!,0.0
I am spotted at B4!,0.0
gg,0.0
GG,0.0
leaf blower battle!,0.0
no heavies is crazy,0.0
brother,0.0
fuck that arty,2.0
damned arty,2.0
the lefh should not exist,1.0
nerf it to 15 sec reolad,0.0
push them back,0.0
gj,0.0
reset possible?,0.0
i am too slow,0.0
Leafs start shelling them,0.0
gg,0.0
стадо,0.0
lmao,0.0
#arta,0.0
second arta,0.0
gg,0.0
gg,0.0
any lights going to the field?,0.0
no td's,0.0
arty shouldnt be in this game. its bs,1.0
damn,0.0
yeah,0.0
just relax guys and let them make the mistake,0.0
still got a good chance to win...you're doing well,0.0
nice try,0.0
empty?,0.0
skora possij mi szmato,0.0
lt u idiot ?,1.0
debil,0.0
spot idiot,1.0
usless,1.0
ahhh,0.0
finaly,0.0
277,0.0
arty here,0.0
stay alive AMX,0.0
gg,0.0
wait for me t832,0.0
udes you can take him one shot...why not take?,0.0
800 dmg is not worth it,0.0
bz,0.0
nice,0.0
come isu,0.0
gg,0.0
dont even move now,2.0
wolverine bot,0.0
gg,0.0
gg,0.0
kv4,0.0
...,0.0
...,0.0
i only 2 ammo now,0.0
go there\,0.0
SPG,0.0
gg,0.0
Arty will focus me soon at H2!,0.0
Arty will focus me soon at G1!,0.0
"оставь его, мы ща из за этого проебем",0.0
СПАСИБОООО,0.0
832 ты и по жизни такой же,0.0
Arty will focus me soon at G1!,0.0
Засвет в квадрате C7!!!,0.0
ну вот оно того не стоило,0.0
Засвет в квадрате A4!!!,0.0
Засвет в квадрате A4!!!,0.0
Засвет в квадрате A4!!!,0.0
Засвет в квадрате D8!!!,0.0
Arty will focus me soon at H7!,0.0
Засвет в квадрате K0!!!,0.0
Arty will focus me soon at H9!,0.0
Засвет в квадрате H9!!!,0.0
omg,0.0
noobs,1.0
spot them,0.0
good luuuuuuck!,0.0
&lt;3,0.0
rowdy!,0.0
:D,0.0
momix i have this epic moment ahahah,0.0
im in good position?,0.0
how can i switch when spectating,0.0
im stuck at dez his sniper cam,0.0
"momix, i dare u to hide at A1, its allowed :)",0.0
caps+F3,0.0
broooo best pos,0.0
chad is screwed...,2.0
i dont know if i trust it,0.0
"actually, at range he might be hard to see",0.0
is that oaky,0.0
nah nvm the grass hes in disapears at range,0.0
ya still in E2,0.0
chad's moving,0.0
is that okay?,0.0
its okay but now stay,0.0
i dont think so,0.0
yeah,0.0
I thought the first positioin is not okay,0.0
is this okay?,0.0
its in the line,0.0
its fine just stay now,0.0
okay,0.0
rip,0.0
rip,0.0
rip,0.0
so close,0.0
if i pushed tank little higher,0.0
rip,0.0
rip,0.0
&lt;3,0.0
gentlemen gonna win this again,0.0
bye,0.0
gg,0.0
gg GENTLEMAN!,0.0
gg,0.0
this is cap,0.0
they were in my spot last round haha,0.0
this was fun,0.0
my bush was still the best position :p,0.0
we lost,2.0
gg,0.0
you lost,2.0
gg,0.0
lost,2.0
no fucker we lost,2.0
0-4,0.0
lost at the start of the battle,0.0
have some common sense,0.0
go,0.0
gg,0.0
"TVP, idiot noob",1.0
go he didnt saw you,0.0
"I need spots, Im blind",0.0
me too,0.0
t6 jerk,0.0
nice,0.0
t54,0.0
hello is3 bot,0.0
**** ... sorry,2.0
getting gready,0.0
spot,0.0
blind shot pls,0.0
is go try,0.0
sry,0.0
#ERROR!,0.0
gg,0.0
lol,0.0
WOW 0 SPOT,0.0
THESY SHOOT SO MUSH BETTER THEN U,1.0
idiot,1.0
okay,0.0
cool,0.0
gg,0.0
make more superfast 900 dmg per shot tanks wg please,0.0
1250*,0.0
e50,0.0
nice,0.0
gg,0.0
nice,0.0
ru,0.0
wtf,2.0
was ein *** light bot,1.0
we shoudld start cap,0.0
WAIT,0.0
theres no time,0.0
NOW,0.0
udes help in cap,0.0
they are there,0.0
gonna try to spot,0.0
UDES ***,2.0
so it's a draw,0.0
"gg, idk why is moved xd",0.0
"we could win,,,",0.0
the slowest tank that left,0.0
thanks to udes ***,2.0
if they both cap,0.0
is is an idiot xd,2.0
that's all,0.0
xd,0.0
first spot?,0.0
8 of 15,0.0
gj top tier bots,1.0
gj team,0.0
m60 td ?,0.0
RUN *** SPOTER,2.0
LT INFECT,0.0
INFECT TEAM,1.0
DIE ALL IN ****,0.0
no guys wtf,0.0
go,0.0
WZ goooo,0.0
ah,0.0
gg,0.0
sthis fk gun..,2.0
cower you,0.0
fera spot pls,0.0
ferda,0.0
e75 best luckr rng,0.0
go,0.0
wwwww,0.0
feradaa afk,0.0
wtf,2.0
srorry disvconect,0.0
now its time for you,0.0
go shot,0.0
droidok,0.0
moveeeeeeee,0.0
nice,0.0
again and again MORONS in heavies,1.0
i do full reload,0.0
lets take the hill,0.0
CHARRRRGGGGEEE,0.0
your welcome,0.0
pos,0.0
REEEEEEEEEEEEEE,0.0
gg,0.0
gg,0.0
GUN,0.0
gg noobs,1.0
Арта (FV207) отстрелялась! По мне :(,0.0
Засвет в квадрате F8!!!,0.0
Засвет в квадрате F0!!!,0.0
Засвет в квадрате K9!!!,0.0
This team omg,0.0
Delet the game rn?,1.0
T78???????,0.0
LOOK AT THE MINI MAP MOOOOVE,0.0
idiooots again,1.0
122 bot,1.0
Mäuschen????,0.0
Noob?,1.0
yes,0.0
i see,0.0
what would you like me to do,0.0
hahaha,0.0
wow Mäuschen,0.0
Ah so you're noob too,1.0
aryt,0.0
Bisonte,0.0
i try to spot,0.0
ofc he lives,0.0
2 lowrolls,0.0
ebr,0.0
gg guys\,0.0
morons,1.0
why?,0.0
E 75 SPOT,0.0
:(,0.0
for the glory of the soviet union,0.0
&lt;3,0.0
probably ran away,0.0
gg,0.0
wow nice retadeds,2.0
kys,0.0
hope we lose,2.0
"sorry dude, they were shooting at me....",0.0
Im Spotted at J5!,0.0
bouge mongol,0.0
Im Spotted at J5!,0.0
Im Spotted at D9!,0.0
Im Spotted at C9!,0.0
gj ebr,0.0
omg,0.0
oskar stupid,1.0
oskar you ten years old?,1.0
idiots come here,1.0
blind,0.0
gg,0.0
amx,0.0
Im Spotted at C6!,0.0
Im Spotted at C5!,0.0
Im Spotted at F1!,0.0
Im Spotted at J3!,0.0
gg,0.0
tanks,0.0
Useless wankers... honestly,1.0
reeeeds,0.0
more reeeds in team,0.0
*,0.0
noobs',1.0
ofc,0.0
gj,0.0
jbg,0.0
